863	2	[29959, 58247]
851	2	[36148, 46305]
843	2	[57296, 61595]
832	2	[36463, 41231]
828	2	[17072, 48253]
820	2	[65399, 76443]
812	2	[25543, 5279]
785	2	[20249, 94556]
762	2	[19267, 46076]
759	2	[43226, 57325]
745	2	[12810, 37644]
743	2	[45740, 955]
735	2	[1143, 15188]
695	2	[49179, 53199]
666	2	[16475, 33201]
650	2	[15732, 18778]
545	2	[48909, 5504]
8834	3	[41873, 48100, 6814]
6900	3	[36533, 38604, 8421]
6863	3	[18704, 24949, 54296]
6319	3	[19365, 29527, 739]
6271	3	[43793, 45281, 64486]
6155	3	[15251, 20019, 20087]
6144	3	[26651, 32246, 54751]
5498	3	[38913, 40171, 9233]
5237	3	[25000, 60678, 8094]
5085	3	[10424, 44682, 66057]
4684	3	[10429, 22072, 63399]
4650	3	[17972, 22075, 32469]
4340	3	[30277, 42870, 48423]
4156	3	[18751, 19456, 56094]
4016	3	[22991, 30302, 5371]
3988	3	[14812, 28213, 46943]
3939	3	[5804, 63009, 69209]
3733	3	[15795, 28200, 6511]
3724	3	[16348, 29440, 5856]
3716	3	[22457, 38032, 56933]
3525	3	[21849, 44517, 46102]
3471	3	[28296, 29295, 77033]
3459	3	[17931, 24392, 26403]
3454	3	[22994, 34190, 53294]
3447	3	[17781, 57650, 65067]
3446	3	[30605, 47168, 66345]
3416	3	[17911, 44980, 58944]
3358	3	[16174, 20572, 27881]
3252	3	[30960, 72351, 8838]
3249	3	[36670, 37741, 54888]
3123	3	[18206, 29526, 64855]
3090	3	[116, 30006, 8440]
3049	3	[26347, 62977, 78405]
3039	3	[21934, 30487, 42743]
3029	3	[13126, 26290, 37262]
3012	3	[19997, 33263, 4925]
3008	3	[22137, 32895, 9529]
2977	3	[20086, 38328, 64870]
2958	3	[21655, 42485, 48885]
2920	3	[1166, 43080, 48548]
2892	3	[26693, 28881, 80014]
2836	3	[19051, 31444, 31845]
2827	3	[14871, 49758, 62810]
2825	3	[21945, 25973, 38760]
2823	3	[19649, 38019, 55795]
2791	3	[2652, 42082, 46514]
2779	3	[35867, 51983, 80072]
2671	3	[14727, 47388, 6212]
2664	3	[23416, 25786, 66528]
2624	3	[24271, 3730, 38817]
2610	3	[15565, 22478, 47889]
2571	3	[15881, 19726, 67620]
2545	3	[34115, 62868, 9875]
2538	3	[12174, 22416, 23158]
2507	3	[28156, 44936, 45319]
2506	3	[23484, 58531, 61603]
2473	3	[40944, 42957, 80861]
2459	3	[12918, 26079, 36929]
2458	3	[40892, 41468, 76941]
2456	3	[10803, 30555, 73929]
2423	3	[10525, 21719, 25151]
2394	3	[33081, 44206, 4950]
2390	3	[15930, 46051, 86]
2377	3	[57701, 58520, 6133]
2356	3	[27854, 32279, 84567]
2350	3	[14662, 40509, 66034]
2327	3	[12987, 20407, 29990]
2307	3	[24069, 44315, 85566]
2306	3	[25907, 26038, 65281]
2305	3	[27048, 40934, 66062]
2295	3	[55211, 586, 89511]
2287	3	[15249, 15847, 605]
2279	3	[12124, 17193, 38660]
2277	3	[6774, 9727, 9885]
2275	3	[17057, 30227, 45698]
2251	3	[11723, 39667, 51118]
2226	3	[54826, 655, 71869]
2206	3	[31730, 38186, 46164]
2175	3	[10643, 18318, 52028]
2167	3	[37901, 6789, 82851]
2165	3	[10100, 29710, 46319]
2162	3	[1253, 375, 73783]
2149	3	[12403, 319, 38267]
2134	3	[37287, 53842, 69788]
2130	3	[15463, 46721, 61255]
2096	3	[1124, 27191, 5775]
2084	3	[22118, 66059, 93713]
2083	3	[27132, 47502, 74893]
2074	3	[27349, 45459, 6140]
2073	3	[15239, 66244, 9397]
2063	3	[38045, 49792, 9577]
2051	3	[23754, 25081, 25531]
2043	3	[10340, 47815, 49316]
2031	3	[2658, 38920, 46047]
2028	3	[16374, 18663, 45867]
2016	3	[27247, 62525, 67914]
2011	3	[11129, 32241, 63195]
1984	3	[23075, 2582, 5941]
1961	3	[13601, 51795, 9590]
1940	3	[12806, 39838, 64796]
1918	3	[18931, 43128, 57286]
1911	3	[35826, 44746, 8084]
1906	3	[15069, 23297, 55294]
1889	3	[18690, 19346, 36827]
1880	3	[11726, 12259, 62316]
1876	3	[15670, 17888, 37305]
1870	3	[23793, 55656, 86740]
1864	3	[15898, 22830, 33117]
1838	3	[15190, 68450, 9948]
1837	3	[16252, 31830, 49105]
1835	3	[12752, 38138, 49302]
1830	3	[10534, 18152, 28538]
1816	3	[14220, 29699, 40449]
1807	3	[10951, 13753, 51787]
1802	3	[12243, 12296, 22301]
1787	3	[52764, 56812, 945]
1783	3	[10665, 24000, 9746]
1777	3	[33759, 48161, 90355]
1776	3	[18218, 67622, 9378]
1772	3	[22831, 29269, 65271]
1767	3	[35672, 51499, 6486]
1746	3	[38443, 45285, 77259]
1738	3	[11654, 57774, 8705]
1736	3	[20077, 22897, 55161]
1726	3	[10047, 43263, 56714]
1724	3	[18403, 46780, 63697]
1714	3	[21760, 23119, 33350]
1708	3	[39882, 72958, 85593]
1662	3	[12673, 14146, 28739]
1660	3	[40930, 49198, 8070]
1651	3	[22273, 58781, 9617]
1650	3	[12355, 31112, 36684]
1637	3	[12568, 18982, 19624]
1624	3	[10597, 36703, 88410]
1618	3	[21982, 26491, 37445]
1598	3	[38344, 41451, 56053]
1585	3	[27520, 42941, 6737]
1574	3	[18361, 2568, 697]
1573	3	[23427, 33459, 9037]
1569	3	[22087, 27581, 65546]
1567	3	[12127, 64314, 72870]
1561	3	[14172, 51790, 57984]
1551	3	[25883, 5524, 62206]
1547	3	[26280, 26444, 27124]
1538	3	[33051, 3821, 51831]
1535	3	[14788, 27960, 58966]
1532	3	[13730, 46027, 8190]
1530	3	[11855, 17777, 60423]
1518	3	[23411, 39759, 42056]
1491	3	[23326, 52719, 61747]
1489	3	[18088, 37340, 8734]
1487	3	[42397, 45767, 53647]
1485	3	[17920, 19025, 427]
1484	3	[37140, 47604, 61224]
1482	3	[13205, 13581, 5817]
1475	3	[14688, 42336, 49344]
1455	3	[35992, 40940, 51935]
1448	3	[25426, 62332, 8361]
1437	3	[15832, 18970, 26409]
1434	3	[22089, 40650, 6259]
1425	3	[10977, 5233, 8195]
1422	3	[27348, 32688, 33147]
1421	3	[10040, 27502, 67167]
1412	3	[11852, 30329, 9073]
1410	3	[27519, 33656, 51202]
1404	3	[26587, 44438, 63974]
1400	3	[12366, 48970, 6988]
1378	3	[30022, 48432, 8117]
1371	3	[43236, 54112, 74115]
1368	3	[17855, 36303, 78146]
1360	3	[20359, 28937, 5666]
1357	3	[25766, 37212, 50836]
1351	3	[12455, 209, 26850]
1349	3	[31243, 34289, 9924]
1348	3	[19865, 61743, 80436]
1344	3	[18331, 18495, 8083]
1342	3	[10541, 11990, 80398]
1338	3	[44697, 6576, 9241]
1331	3	[47642, 65272, 8334]
1327	3	[10531, 48066, 56833]
1326	3	[28529, 38143, 46488]
1323	3	[1007, 26909, 69622]
1322	3	[22871, 23687, 44327]
1315	3	[12180, 17589, 27753]
1314	3	[16416, 17921, 36672]
1313	3	[14949, 17673, 61899]
1311	3	[31344, 52796, 8435]
1307	3	[10959, 25420, 5305]
1300	3	[18915, 75178, 9863]
1295	3	[43801, 55950, 63749]
1293	3	[56089, 60932, 77295]
1291	3	[36182, 71949, 9916]
1287	3	[5601, 5810, 69041]
1283	3	[28692, 30432, 6972]
1279	3	[14528, 46157, 69230]
1269	3	[14422, 60484, 9997]
1266	3	[31374, 53426, 57764]
1261	3	[18890, 22037, 88757]
1260	3	[11640, 17514, 63571]
1259	3	[37962, 6735, 82251]
1258	3	[57738, 64958, 72743]
1257	3	[19153, 22307, 30754]
1255	3	[25015, 27412, 60807]
1253	3	[1102, 11225, 42509]
1250	3	[23661, 47940, 63900]
1245	3	[36275, 42424, 80421]
1244	3	[58775, 75206, 79627]
1241	3	[21713, 32752, 53271]
1235	3	[14314, 33100, 44072]
1227	3	[12614, 25693, 63672]
1226	3	[24781, 28037, 62112]
1225	3	[29237, 30648, 9519]
1221	3	[15598, 56537, 74962]
1219	3	[41995, 5860, 9292]
1217	3	[13909, 24463, 34276]
1214	3	[32685, 44971, 54450]
1213	3	[13341, 3745, 76056]
1212	3	[26468, 53113, 53976]
1211	3	[16535, 17308, 28337]
1210	3	[24510, 31005, 9886]
1204	3	[26891, 33766, 69153]
1203	3	[63872, 80628, 9793]
1196	3	[17620, 53012, 63556]
1187	3	[16218, 2510, 57094]
1185	3	[18578, 28988, 31860]
1183	3	[19697, 61131, 68318]
1180	3	[11454, 49612, 52276]
1179	3	[11951, 17996, 9499]
1177	3	[15590, 25124, 49203]
1171	3	[17169, 25227, 5244]
1168	3	[46575, 6108, 8539]
1167	3	[37959, 43444, 47046]
1166	3	[1149, 48103, 52384]
1161	3	[20451, 29051, 56364]
1159	3	[26009, 35763, 8099]
1156	3	[18450, 29629, 49128]
1154	3	[1036, 47600, 63533]
1152	3	[17515, 31211, 41252]
1137	3	[17506, 20217, 53213]
1135	3	[47185, 80945, 8478]
1133	3	[32038, 44205, 6190]
1125	3	[16545, 24928, 56090]
1123	3	[11632, 21926, 9178]
1122	3	[10475, 5401, 8840]
1121	3	[39012, 45822, 52293]
1120	3	[24167, 28368, 46344]
1108	3	[10219, 47482, 64113]
1106	3	[28497, 57641, 72559]
1099	3	[43870, 6848, 75166]
1098	3	[40003, 56407, 9346]
1096	3	[4985, 63455, 67038]
1093	3	[12775, 17125, 35602]
1091	3	[15742, 40499, 9939]
1090	3	[41093, 65569, 73978]
1089	3	[15292, 36551, 44133]
1084	3	[19988, 32582, 65721]
1078	3	[27307, 37581, 38321]
1072	3	[11770, 36370, 43132]
1064	3	[12445, 46782, 53632]
1063	3	[47162, 55264, 71663]
1061	3	[22062, 32289, 49297]
1060	3	[31887, 58093, 81459]
1059	3	[18300, 41686, 57409]
1056	3	[26517, 52931, 64770]
1046	3	[22059, 26496, 636]
1040	3	[13868, 32238, 58163]
1035	3	[26172, 27062, 36698]
1031	3	[52873, 86813, 9783]
1023	3	[13573, 16717, 41378]
1020	3	[18844, 52432, 63993]
1017	3	[10741, 2273, 74911]
1012	3	[31691, 49606, 73704]
1006	3	[19553, 27035, 29336]
1004	3	[13719, 46407, 47456]
1003	3	[18865, 44391, 84850]
999	3	[39577, 73244, 76816]
995	3	[14184, 36090, 74078]
992	3	[14165, 28372, 56518]
991	3	[12728, 39643, 56831]
989	3	[19893, 39351, 64921]
988	3	[38323, 41084, 49700]
979	3	[26622, 30596, 49381]
969	3	[33072, 540, 75057]
961	3	[26641, 39836, 42665]
960	3	[13712, 20207, 5164]
959	3	[25127, 31031, 90084]
957	3	[37268, 54748, 93732]
955	3	[25908, 40601, 62132]
948	3	[44406, 44561, 6016]
942	3	[18769, 29760, 73684]
940	3	[13576, 65144, 6992]
927	3	[20554, 46646, 73459]
926	3	[22230, 22706, 62836]
925	3	[22571, 30944, 41894]
920	3	[12658, 35912, 51939]
906	3	[28883, 53938, 66386]
905	3	[16324, 51526, 86657]
897	3	[100578, 1205, 33213]
893	3	[12788, 30990, 31046]
891	3	[29278, 52741, 78053]
889	3	[26511, 58189, 6959]
887	3	[24315, 41246, 6070]
881	3	[11838, 55633, 64690]
871	3	[15537, 61165, 71741]
859	3	[34029, 51758, 62067]
857	3	[15808, 37519, 39467]
849	3	[38626, 51808, 69915]
845	3	[11440, 27713, 54472]
842	3	[22300, 23523, 82829]
841	3	[17113, 21863, 25174]
839	3	[28053, 67856, 82226]
835	3	[11272, 18447, 47278]
821	3	[32188, 67113, 68373]
811	3	[14982, 19268, 45500]
807	3	[44884, 53852, 73096]
782	3	[25444, 45149, 77044]
773	3	[21666, 23036, 42157]
772	3	[13784, 20360, 93268]
769	3	[22421, 55833, 72740]
765	3	[32105, 57906, 66902]
764	3	[13301, 14162, 26654]
753	3	[11614, 42030, 53666]
742	3	[26902, 31317, 54150]
737	3	[24740, 41170, 6099]
730	3	[22556, 54657, 64156]
700	3	[17419, 25495, 25700]
697	3	[40529, 49366, 56193]
690	3	[36138, 69664, 73349]
688	3	[33133, 5261, 54628]
686	3	[13995, 31475, 54759]
683	3	[13744, 15874, 88020]
680	3	[15477, 27922, 83940]
642	3	[11130, 14412, 9667]
615	3	[20105, 38354, 78412]
592	3	[20392, 27164, 44941]
584	3	[45340, 55374, 86105]
541	3	[11180, 39175, 55598]
527	3	[13033, 34199, 40398]
515	3	[18317, 60379, 62234]
513	3	[42051, 44060, 82427]
443	3	[31779, 51703, 60850]
4850	4	[13032, 21958, 4852, 51318]
3407	4	[18093, 23233, 25211, 56772]
3119	4	[20340, 40918, 41758, 60960]
2956	4	[28438, 32918, 37841, 46590]
2705	4	[25004, 46258, 47140, 69183]
2619	4	[25502, 29246, 29672, 68281]
2600	4	[10469, 12449, 67971, 81949]
2540	4	[17213, 20573, 46420, 54034]
2488	4	[49247, 68016, 77285, 8768]
2452	4	[15309, 31503, 36344, 8841]
2292	4	[15885, 19435, 33412, 36773]
2269	4	[15393, 31430, 41175, 73465]
2189	4	[12299, 19538, 37674, 38796]
2078	4	[10479, 24396, 43416, 62031]
2058	4	[14203, 19819, 37751, 75329]
2029	4	[14342, 55005, 6866, 74734]
2013	4	[25946, 31320, 48055, 52435]
1955	4	[20016, 33835, 44009, 46597]
1924	4	[11518, 17859, 47742, 84879]
1896	4	[10558, 23890, 85366, 9406]
1884	4	[10165, 10893, 44268, 52724]
1840	4	[42631, 48551, 54198, 70230]
1828	4	[23868, 34141, 5302, 9197]
1812	4	[28827, 58861, 69981, 80817]
1808	4	[23843, 39626, 65136, 77807]
1763	4	[17641, 55119, 55331, 9420]
1758	4	[52459, 71482, 73726, 79941]
1757	4	[14913, 24614, 730, 75229]
1734	4	[12267, 39572, 45451, 47267]
1733	4	[1223, 17550, 45738, 49095]
1706	4	[15841, 17755, 36889, 43463]
1705	4	[29879, 36769, 43592, 67396]
1665	4	[15973, 18390, 46056, 48473]
1656	4	[11400, 25601, 43210, 67433]
1632	4	[24474, 44449, 54511, 78056]
1630	4	[15689, 16177, 24189, 60017]
1616	4	[19108, 19527, 37433, 70253]
1614	4	[24987, 36291, 44506, 45864]
1613	4	[37396, 39177, 51992, 65557]
1612	4	[30558, 41859, 47735, 58232]
1604	4	[40390, 48998, 58236, 74620]
1602	4	[11372, 29984, 57088, 9719]
1586	4	[10910, 40973, 42998, 6726]
1557	4	[23736, 25050, 27248, 30537]
1554	4	[13701, 16881, 20499, 45256]
1550	4	[13696, 2575, 42884, 48216]
1546	4	[17121, 23061, 23553, 45177]
1541	4	[28764, 38345, 51536, 66302]
1539	4	[1070, 13792, 36955, 53978]
1514	4	[39663, 77357, 791, 8694]
1511	4	[14755, 23257, 40599, 80389]
1503	4	[14125, 35639, 38978, 48711]
1494	4	[16786, 22750, 235, 49168]
1492	4	[10739, 12160, 16708, 29197]
1488	4	[14793, 22811, 28310, 53080]
1477	4	[129, 42891, 52696, 56826]
1471	4	[16248, 18279, 62549, 77717]
1458	4	[17500, 19028, 66697, 9505]
1457	4	[26959, 31228, 37083, 47087]
1445	4	[16298, 19760, 24722, 6165]
1440	4	[16464, 26868, 43802, 62765]
1439	4	[17539, 39986, 46014, 6018]
1438	4	[34016, 54947, 57003, 82854]
1405	4	[17463, 18854, 53487, 6052]
1402	4	[27217, 34167, 41551, 64570]
1399	4	[14264, 26980, 36333, 45580]
1391	4	[22212, 25745, 38643, 43500]
1387	4	[22491, 26669, 37780, 8755]
1384	4	[21887, 33265, 33444, 9188]
1381	4	[17191, 42149, 52615, 57112]
1373	4	[11693, 14583, 52630, 72101]
1367	4	[11636, 21701, 40851, 64332]
1352	4	[12867, 15577, 18071, 65608]
1347	4	[18487, 54192, 6355, 9627]
1340	4	[11568, 16640, 29427, 42834]
1333	4	[12248, 51567, 65050, 87186]
1329	4	[18670, 28272, 37181, 58822]
1316	4	[16599, 47493, 54260, 9651]
1304	4	[14368, 48287, 51908, 74126]
1298	4	[16563, 22386, 6051, 69358]
1294	4	[18797, 27196, 28615, 58407]
1290	4	[30770, 31815, 47907, 62501]
1284	4	[19991, 27645, 58656, 6242]
1282	4	[40175, 41654, 61969, 66651]
1267	4	[27422, 55527, 60399, 71950]
1262	4	[31427, 32058, 8502, 8869]
1256	4	[13731, 36801, 76802, 8246]
1254	4	[35828, 53637, 58702, 64583]
1242	4	[24989, 27268, 5549, 786]
1236	4	[27796, 28818, 57524, 8129]
1231	4	[12073, 22269, 30032, 80163]
1223	4	[26936, 39119, 39266, 86763]
1222	4	[24169, 32373, 49047, 9907]
1216	4	[16446, 27126, 44549, 80157]
1215	4	[13967, 22644, 6950, 93232]
1208	4	[17470, 23286, 40711, 43213]
1202	4	[22613, 5093, 55647, 67031]
1197	4	[13284, 31419, 37165, 39243]
1184	4	[14064, 39170, 53896, 81256]
1182	4	[43954, 47385, 53867, 5875]
1172	4	[16346, 2502, 28061, 49668]
1163	4	[12253, 36285, 40219, 72680]
1149	4	[18864, 26843, 28775, 33398]
1145	4	[13272, 14136, 36970, 61778]
1138	4	[20084, 45997, 530, 53645]
1126	4	[15147, 26001, 27057, 46633]
1110	4	[16012, 30205, 40590, 45464]
1109	4	[13279, 15371, 29485, 65918]
1104	4	[41747, 48775, 5040, 60996]
1103	4	[12693, 27534, 39127, 39279]
1101	4	[27407, 40386, 54210, 783]
1087	4	[38174, 43513, 48081, 72778]
1085	4	[12233, 191, 29434, 44586]
1081	4	[1059, 31951, 52114, 64482]
1077	4	[15587, 28157, 40142, 701]
1069	4	[14599, 15316, 19714, 39751]
1066	4	[17061, 33282, 53353, 6786]
1057	4	[13897, 25797, 47594, 52501]
1055	4	[19112, 36906, 45545, 66712]
1053	4	[32214, 48269, 74411, 79758]
1048	4	[14394, 29164, 37895, 46909]
1044	4	[14997, 36313, 52725, 6776]
1041	4	[22974, 24975, 54014, 9596]
1038	4	[26131, 53152, 66944, 9232]
1033	4	[19784, 27546, 43166, 77439]
1029	4	[17186, 30986, 42410, 47620]
1027	4	[17727, 38823, 42710, 43673]
1026	4	[12129, 33657, 44635, 6270]
1022	4	[11721, 20367, 23933, 44744]
1013	4	[28548, 30578, 57459, 6870]
1005	4	[20219, 28030, 47954, 57792]
1001	4	[13618, 27858, 36444, 9294]
1000	4	[43682, 57124, 74447, 866]
998	4	[25915, 31371, 52709, 81438]
994	4	[14291, 24497, 44169, 66290]
987	4	[20520, 37434, 58253, 75461]
985	4	[21660, 27599, 33345, 78489]
984	4	[10114, 2499, 5199, 61878]
980	4	[23853, 36957, 5047, 72296]
974	4	[28583, 46220, 5492, 76298]
971	4	[11304, 68697, 73860, 87511]
970	4	[22324, 32849, 45805, 8140]
949	4	[18506, 20247, 23132, 33622]
945	4	[16509, 2508, 44222, 63817]
937	4	[14094, 26723, 28005, 41318]
934	4	[21929, 25616, 39479, 4875]
933	4	[18750, 19146, 42189, 55835]
932	4	[19894, 27716, 28457, 45154]
929	4	[11798, 13836, 27329, 84921]
917	4	[15215, 36872, 51112, 65585]
912	4	[26688, 35597, 55261, 68327]
909	4	[22572, 52968, 5969, 6042]
907	4	[11375, 33559, 61299, 73265]
902	4	[23685, 60764, 81260, 8513]
900	4	[23820, 28418, 55147, 56806]
894	4	[24503, 46404, 51603, 69482]
876	4	[27958, 32578, 38867, 56116]
872	4	[22944, 45300, 63831, 71870]
860	4	[45236, 55388, 61957, 68293]
846	4	[22051, 31657, 56875, 9208]
844	4	[17916, 27585, 45600, 51837]
837	4	[13658, 14355, 17872, 73894]
827	4	[10560, 36346, 57200, 74419]
826	4	[12850, 31158, 47685, 9797]
823	4	[37211, 44678, 52125, 87469]
816	4	[252, 45519, 55306, 57050]
813	4	[15485, 27293, 42689, 69148]
810	4	[27835, 47368, 48177, 56210]
808	4	[12320, 19466, 46569, 74696]
797	4	[13244, 27626, 70184, 8349]
796	4	[13058, 22181, 45563, 72791]
794	4	[21749, 2391, 25090, 51033]
792	4	[13422, 47927, 5007, 62634]
786	4	[22981, 26906, 36359, 37371]
780	4	[37393, 39842, 65392, 91225]
766	4	[10028, 22715, 46017, 71774]
757	4	[20172, 23457, 37923, 5303]
748	4	[47699, 5138, 5268, 76691]
734	4	[19141, 25195, 41524, 70050]
733	4	[25898, 5701, 63467, 948]
729	4	[19977, 25097, 31212, 65815]
721	4	[20525, 23114, 5479, 80878]
716	4	[18829, 28259, 48985, 57724]
711	4	[11771, 29117, 63099, 9713]
708	4	[20170, 44225, 48731, 87048]
707	4	[21919, 2538, 57399, 9849]
675	4	[23691, 41376, 60287, 62840]
663	4	[11509, 13756, 23844, 70222]
660	4	[17178, 26340, 85486, 89245]
654	4	[17711, 19344, 23352, 35720]
652	4	[11942, 16490, 33652, 58046]
648	4	[15, 17484, 46905, 5543]
646	4	[19301, 32072, 75700, 77462]
627	4	[19897, 43184, 56519, 6841]
626	4	[15655, 23983, 43229, 52232]
623	4	[11117, 18427, 72922, 82560]
603	4	[25188, 31529, 324, 46299]
595	4	[32361, 608, 61762, 67778]
594	4	[11531, 24151, 37307, 58830]
593	4	[14969, 26388, 34268, 42999]
571	4	[25083, 32145, 6076, 78138]
552	4	[24120, 2668, 36323, 45680]
547	4	[10789, 11391, 23050, 27436]
544	4	[37705, 45441, 52446, 56307]
534	4	[13306, 42247, 5663, 81623]
514	4	[11802, 16625, 38830, 57405]
508	4	[25324, 39409, 58907, 87637]
496	4	[12325, 24457, 48127, 78436]
492	4	[10119, 6116, 72422, 9527]
470	4	[22406, 24482, 49676, 68058]
463	4	[15860, 19774, 31333, 53246]
433	4	[17350, 27046, 49096, 87959]
420	4	[30316, 45716, 69687, 80281]
396	4	[46776, 56473, 80232, 9724]
371	4	[13354, 20052, 58129, 80343]
366	4	[13436, 44795, 79858, 84110]
339	4	[53093, 67280, 85141, 9083]
2747	5	[33002, 38519, 41899, 43760, 69643]
2497	5	[22665, 28086, 34145, 40632, 58385]
2232	5	[18996, 48316, 55048, 65262, 6797]
2159	5	[19125, 19798, 27330, 46609, 69208]
2023	5	[15595, 33572, 33830, 55521, 65307]
2014	5	[20045, 23328, 56013, 60617, 9290]
1904	5	[14941, 15612, 51632, 73944, 8380]
1846	5	[19638, 37250, 55850, 56155, 78469]
1845	5	[38181, 43896, 48697, 49388, 55556]
1839	5	[14279, 16620, 5205, 73553, 9344]
1722	5	[17207, 41313, 5970, 73189, 8528]
1622	5	[218, 39964, 49575, 51020, 65502]
1620	5	[29464, 33614, 36485, 57023, 61552]
1513	5	[11014, 15041, 20188, 37355, 47665]
1497	5	[13977, 15163, 20061, 41076, 64048]
1496	5	[10967, 12167, 28675, 6206, 74666]
1446	5	[22727, 2677, 51215, 56447, 5689]
1418	5	[21627, 2454, 28611, 51136, 66990]
1386	5	[11047, 14533, 19704, 24122, 53850]
1377	5	[31063, 36645, 40049, 48534, 80576]
1366	5	[19243, 30264, 421, 45963, 51157]
1358	5	[17283, 27715, 27909, 43272, 51656]
1354	5	[10692, 10950, 11617, 39290, 73583]
1328	5	[24573, 24804, 34355, 5585, 63765]
1325	5	[18236, 20586, 37220, 43041, 57338]
1319	5	[24831, 32355, 32695, 47061, 832]
1317	5	[10847, 24853, 25377, 38870, 61048]
1280	5	[2567, 48825, 51693, 85579, 9495]
1278	5	[11487, 25130, 25929, 38054, 52290]
1275	5	[15878, 36187, 53349, 73576, 75304]
1273	5	[12164, 28467, 30683, 34159, 38167]
1271	5	[19478, 39314, 46561, 65360, 660]
1246	5	[14145, 2633, 39334, 52413, 70092]
1205	5	[12207, 20081, 32949, 43091, 53886]
1192	5	[11439, 17567, 44288, 47128, 47501]
1175	5	[20373, 20405, 41815, 44668, 85409]
1174	5	[11010, 22351, 24549, 57114, 58009]
1160	5	[42438, 42936, 45028, 62005, 75949]
1144	5	[34352, 35678, 36240, 42452, 58720]
1119	5	[10995, 11266, 17868, 2550, 63575]
1117	5	[13193, 37118, 45731, 60866, 6768]
1111	5	[36854, 43753, 57553, 75794, 8188]
1086	5	[44535, 51829, 53847, 55359, 61009]
1079	5	[18457, 27774, 30211, 45461, 76408]
1070	5	[27146, 34165, 49012, 58670, 72167]
1065	5	[1105, 15394, 15767, 62853, 8428]
1043	5	[11729, 21961, 23046, 23848, 26168]
1037	5	[12928, 14393, 50995, 77019, 859]
1036	5	[20271, 48125, 65975, 66913, 88198]
1030	5	[24238, 30644, 45371, 45672, 77174]
1011	5	[10032, 25403, 67826, 74918, 86827]
1009	5	[26213, 27672, 32701, 3702, 65352]
1008	5	[15892, 215, 25406, 47934, 6931]
990	5	[15459, 29266, 66955, 6944, 76277]
975	5	[16584, 29561, 30080, 43514, 49511]
972	5	[17533, 17728, 18360, 2643, 80531]
968	5	[17664, 21952, 30757, 43298, 44219]
964	5	[24787, 32100, 5021, 62403, 86700]
963	5	[25038, 36289, 47126, 54812, 6590]
958	5	[4864, 52997, 5471, 65719, 92658]
953	5	[29862, 33381, 34233, 62694, 73589]
950	5	[10223, 21872, 33755, 60595, 65990]
939	5	[15743, 24765, 33059, 47861, 64340]
936	5	[35809, 42872, 44537, 45376, 6420]
930	5	[25631, 30531, 41315, 51048, 77298]
923	5	[16384, 16480, 35579, 42706, 43318]
914	5	[143, 43447, 47545, 71463, 82250]
913	5	[10540, 26151, 5654, 65989, 75855]
911	5	[25948, 53636, 68087, 69109, 73196]
899	5	[17860, 29324, 35576, 37767, 87906]
895	5	[32379, 43693, 53676, 66398, 74372]
892	5	[19797, 28656, 32436, 47264, 58745]
870	5	[13548, 26899, 710, 74778, 87657]
868	5	[1050, 30789, 43397, 63434, 69170]
867	5	[12188, 15699, 31013, 45837, 52723]
864	5	[23066, 29979, 45679, 45937, 54292]
861	5	[11045, 23867, 4967, 67868, 74274]
858	5	[22024, 2344, 44277, 56383, 81846]
856	5	[32110, 451, 63313, 64885, 8667]
855	5	[47698, 48183, 65718, 92247, 9454]
853	5	[17041, 17693, 52757, 68931, 76518]
848	5	[44866, 49775, 5329, 54793, 67189]
847	5	[11973, 13807, 37814, 44708, 5294]
838	5	[12305, 23055, 48569, 70337, 71536]
836	5	[19042, 53322, 72347, 86857, 9959]
834	5	[12929, 25635, 33861, 33887, 69737]
833	5	[23608, 40721, 57840, 62192, 71880]
824	5	[14352, 28013, 33473, 949, 9753]
819	5	[23211, 29398, 52221, 8775, 9224]
798	5	[35501, 40310, 53876, 5921, 9738]
790	5	[12354, 27843, 30374, 49340, 596]
789	5	[10609, 17934, 69324, 69780, 77084]
784	5	[14655, 24239, 30358, 5166, 8332]
783	5	[13803, 24444, 31487, 76930, 8156]
770	5	[11691, 29698, 53688, 54750, 68291]
758	5	[15214, 15419, 29132, 60370, 74948]
756	5	[12206, 22522, 48477, 66965, 76702]
752	5	[52493, 54208, 58237, 67427, 8660]
751	5	[16540, 23123, 28396, 70075, 9301]
747	5	[15203, 58506, 69725, 73408, 99890]
741	5	[1075, 26457, 29109, 47556, 62131]
727	5	[12539, 26546, 44374, 65922, 84038]
726	5	[10302, 16569, 54277, 67519, 71384]
715	5	[14730, 22045, 29581, 40478, 8881]
713	5	[11540, 30237, 40388, 73184, 74571]
712	5	[12386, 125, 30876, 5629, 6899]
706	5	[15937, 19240, 27890, 45208, 71786]
705	5	[25932, 35801, 40800, 71, 84812]
704	5	[23100, 53445, 56795, 60029, 8313]
699	5	[15062, 23750, 34004, 69465, 73941]
698	5	[37123, 43270, 54485, 64436, 86600]
689	5	[13083, 16819, 25639, 42393, 66410]
685	5	[19871, 47542, 55745, 86053, 9472]
682	5	[15974, 33394, 41628, 50824, 80555]
676	5	[13286, 16176, 21632, 29823, 73952]
665	5	[13373, 24966, 38117, 6328, 6393]
664	5	[16337, 29202, 56285, 6472, 67397]
657	5	[12202, 14914, 26155, 31363, 8963]
655	5	[11919, 30767, 40648, 43459, 74172]
645	5	[26705, 27991, 45346, 58644, 81458]
